"BEGIN_YEARMONTH","BEGIN_DAY","END_YEARMONTH","END_DAY","EVENT_ID","STATE","YEAR","MONTH_NAME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON"
201804,14,201804,14,745819,"MISSISSIPPI",2018,"April",0,0,0,0,35000,0,"EF1",6.21,50,2,"WSW","LUCKNEY",2,"WNW","LANGFORD",32.3341,-90.1065,32.3587,-90.0041
201804,3,201804,3,742316,"ILLINOIS",2018,"April",0,0,0,0,5e+05,0,"EF2",10.8,350,1,"SW","BANLICK",2,"NNE","RALEIGH",37.8122,-88.707,37.8469,-88.5141
201804,3,201804,3,742313,"ILLINOIS",2018,"April",0,0,0,0,130000,0,"EF1",10.59,75,0,"SW","METROPOLIS MUNI ARPT",4,"ESE","MIDWAY",37.1759,-88.7551,37.198,-88.5648
201804,15,201804,15,744287,"SOUTH CAROLINA",2018,"April",0,0,0,0,NA,NA,"EF2",2.98,200,1,"SE","GILBERT",2,"ESE","CLUBHOUSE XRDS",33.9101,-81.3645,33.9532,-81.3651
201804,15,201804,15,744285,"SOUTH CAROLINA",2018,"April",0,0,0,0,NA,NA,"EF0",0.43,100,3,"NE","LEXINGTON",4,"NE","LEXINGTON",34.011,-81.2106,34.0167,-81.2076
201804,15,201804,15,744286,"SOUTH CAROLINA",2018,"April",0,0,0,0,NA,NA,"EF1",2.33,150,3,"S","IRMO",1,"SE","IRMO",34.0364,-81.1798,34.066,-81.1604
201804,3,201804,3,738820,"KENTUCKY",2018,"April",0,0,0,0,250000,0,"EF1",0.5,100,1,"S","WEST NEEDMORE",1,"S","ATOKA",37.633,-84.8798,37.6327,-84.8731
201804,3,201804,3,754070,"INDIANA",2018,"April",0,0,0,0,1000,5000,"EF0",2.36,75,4,"NW","VEEDERSBURG",3,"WNW","STONEBLUFF",40.1525,-87.3217,40.1816,-87.2982
201804,22,201804,22,750934,"ALABAMA",2018,"April",0,0,0,0,1e+05,0,"EF1",3.72,150,2,"SE","BLACKROCK",3,"NE","BLACKROCK",31.7537,-86.4005,31.8056,-86.3837
201804,22,201804,22,750935,"ALABAMA",2018,"April",0,0,0,0,1e+05,0,"EF1",2.19,175,3,"SSE","HIGHLAND HOME",2,"ESE","HIGHLAND HOME",31.9085,-86.3063,31.9362,-86.2883
201804,22,201804,22,753901,"ALABAMA",2018,"April",0,0,0,0,25000,0,"EF0",1.04,100,2,"NNE","ELBERTA",3,"NNE","ELBERTA",30.4483,-87.5808,30.4633,-87.5807
201804,3,201804,3,742178,"OHIO",2018,"April",0,0,0,0,5e+05,0,"EF1",8.75,200,2,"SSE","BRYON",3,"E","YELLOW SPGS",39.7473,-83.971,39.7939,-83.8229
201804,3,201804,3,742181,"OHIO",2018,"April",0,0,0,0,60000,0,"EF0",0.2,50,2,"NNW","NEWPORT",2,"NNW","NEWPORT",39.8588,-83.4949,39.8603,-83.4924
201804,14,201804,14,745822,"MISSISSIPPI",2018,"April",0,0,0,0,55000,0,"EF1",0.81,150,4,"SW","NOXAPATER",3,"SW","NOXAPATER",32.9569,-89.1021,32.9631,-89.0902
201804,14,201804,14,745821,"MISSISSIPPI",2018,"April",0,0,0,0,15000,0,"EF1",6.08,200,6,"NNW","BAXTERVILLE",1,"SSE","TATUMS CAMPS",31.1644,-89.6325,31.2116,-89.5457
201804,3,201804,3,742311,"ILLINOIS",2018,"April",0,0,0,0,50000,0,"EF1",2.25,225,5,"NE","NEW HAVEN",7,"NE","NEW HAVEN",37.9512,-88.0651,37.9742,-88.0359
201804,3,201804,3,742335,"KENTUCKY",2018,"April",0,0,0,0,175000,0,"EF2",4.32,300,1,"WSW","BURNA",2,"E","HAMPTON",37.2461,-88.392,37.2798,-88.3259
201804,15,201804,15,739942,"GEORGIA",2018,"April",0,0,0,0,0,0,"EF1",0.46,31,1,"NNW","(BGE)BAINBRIDGE-DECATUR ARPT",1,"W","AUSMAC",30.9838,-84.6355,30.9887,-84.6303
201804,3,201804,3,742188,"OHIO",2018,"April",0,0,0,0,120000,0,"EF1",2.63,75,1,"S","GROVE CITY",2,"E","GROVE CITY",39.8588,-83.0829,39.8753,-83.0382
201806,28,201806,28,765210,"SOUTH DAKOTA",2018,"June",0,0,0,0,0,0,"EFU",2.69,200,6,"NNW","HARDING",5,"ESE","CAMP CROOK",45.478,-103.8812,45.5165,-103.8891
201806,28,201806,28,765221,"SOUTH DAKOTA",2018,"June",0,0,0,0,NA,0,"EF2",7.05,300,10,"W","BUFFALO",12,"WNW","(2WX)BUFFALO",45.5562,-103.7596,45.6569,-103.783
201806,19,201806,19,752404,"COLORADO",2018,"June",0,0,0,0,0,0,"EF0",0.01,50,4,"SE","PROSPECT VALLEY",4,"SE","PROSPECT VALLEY",40.03,-104.36,40.03,-104.36
201806,19,201806,19,752405,"COLORADO",2018,"June",0,0,0,0,0,0,"EF0",0.01,50,5,"N","(LIC)LIMON ARPT",5,"N","(LIC)LIMON ARPT",39.35,-103.65,39.35,-103.65
201806,27,201806,27,771167,"PENNSYLVANIA",2018,"June",0,0,0,0,15000,0,"EF0",2.42,150,2,"SSW","ARMBRUST",1,"WSW","NORVELT",40.205,-79.56,40.217,-79.517
201806,29,201806,29,759125,"MINNESOTA",2018,"June",0,0,0,0,6500000,5e+05,"EF2",15.38,400,2,"NW","WINGER",2,"ESE","FOSSTON",47.55,-96.02,47.5589,-95.6904
201806,19,201806,19,752406,"COLORADO",2018,"June",0,0,0,0,0,0,"EF0",0.01,50,1,"E","LIMON",1,"E","LIMON",39.27,-103.69,39.27,-103.69
201806,19,201806,19,752407,"COLORADO",2018,"June",0,0,0,0,0,0,"EF0",0.01,50,5,"ENE","GENOA",5,"ENE","GENOA",39.31,-103.41,39.31,-103.41
201810,3,201810,3,783549,"NEVADA",2018,"October",0,0,0,0,0,0,"EF0",0.01,25,3,"N","(U31)AUSTIN",3,"N","(U31)AUSTIN",39.54,-117.02,39.54,-117.02
201806,13,201806,13,768909,"PENNSYLVANIA",2018,"June",0,0,0,0,5e+05,0,"EF2",5.16,250,0,"WSW","BAILEY CORNERS",1,"SE","WEST FRANKLIN",41.7182,-76.6881,41.6866,-76.5974
201811,7,201811,7,793700,"GEORGIA",2018,"November",0,0,0,0,15000,NA,"EF0",7.59,200,4,"WSW","SKIPPERTON",0,"NW","DRY BRANCH",32.7181,-83.7589,32.7537,-83.6353
201805,15,201805,15,750132,"ILLINOIS",2018,"May",0,0,0,0,0,0,"EF0",1.84,25,2,"SE","CLARKSDALE",1,"NW","VANDERVILLE",39.4581,-89.3357,39.4404,-89.3099
201806,13,201806,13,768910,"PENNSYLVANIA",2018,"June",6,0,0,0,5e+06,0,"EF2",2.9,150,1,"WSW","BOULEVARD MANOR",1,"ESE","LEE PARK",41.2436,-75.8467,41.2245,-75.7969
201806,17,201806,17,751895,"COLORADO",2018,"June",0,0,0,0,0,0,"EF0",0.01,50,2,"NW","JULESBURG",2,"NW","JULESBURG",41,-102.29,41,-102.29
201806,22,201806,22,770995,"OKLAHOMA",2018,"June",0,0,0,0,0,0,"EF0",0.06,10,3,"NW","BALKO",3,"NW","BALKO",36.66,-100.72,36.66,-100.72
201806,24,201806,24,768656,"OKLAHOMA",2018,"June",0,0,0,0,1000,0,"EF0",0.2,10,4,"ESE","ADA",4,"ESE","ADA",34.74,-96.62,34.74,-96.62
201806,24,201806,24,752741,"COLORADO",2018,"June",0,0,0,0,0,0,"EF0",0.01,50,4,"WSW","COALMONT",4,"WSW","COALMONT",40.54,-106.5,40.54,-106.5
201806,21,201806,21,757748,"ILLINOIS",2018,"June",0,0,0,0,0,0,"EF0",0.17,20,4,"WNW","CLARKSVILLE",4,"WNW","CLARKSVILLE",40.67,-88.93,40.668,-88.928
201806,24,201806,24,769843,"NEBRASKA",2018,"June",0,0,0,0,0,0,"EF0",0.68,35,3,"SW","FAIRMONT",3,"SW","FAIRMONT",40.5981,-97.6136,40.5915,-97.6041
201806,24,201806,24,769847,"NEBRASKA",2018,"June",0,0,0,0,0,0,"EF0",0.66,35,3,"ESE","FAIRMONT",3,"E","FAIRMONT",40.6153,-97.5195,40.624,-97.5141
201805,18,201805,18,755553,"KANSAS",2018,"May",0,0,0,0,0,0,"EF0",0.01,25,12,"S","TASCO",12,"S","TASCO",39.1744,-100.3019,39.1744,-100.3019
201806,26,201806,26,758464,"ILLINOIS",2018,"June",0,0,0,0,0,0,"EF0",0.01,10,2,"NE","GERMAN CORNER",2,"NE","GERMAN CORNER",41.3169,-90.011,41.3169,-90.0107
201806,24,201806,24,769850,"NEBRASKA",2018,"June",0,0,0,0,0,0,"EF0",0.1,25,3,"SE","FAIRMONT",3,"SE","FAIRMONT",40.5966,-97.5389,40.5955,-97.5378
201806,24,201806,24,769851,"NEBRASKA",2018,"June",0,0,0,0,0,0,"EF0",0.2,25,3,"SE","FAIRMONT",3,"SE","FAIRMONT",40.5959,-97.5297,40.5936,-97.5275
201806,12,201806,12,762317,"TEXAS",2018,"June",0,0,0,0,0,0,"EF0",0.1,10,2,"WSW","PANHANDLE",2,"WSW","PANHANDLE",35.34,-101.41,35.34,-101.41
201810,2,201810,2,778374,"PENNSYLVANIA",2018,"October",0,0,0,0,0,0,"EF1",1.01,40,2,"SE","LAKE HARMONY",2,"NE","ALBRIGHTSVILLE",41.0484,-75.6049,41.042,-75.5876
201810,2,201810,2,778377,"PENNSYLVANIA",2018,"October",0,0,0,0,0,0,"EF1",1.41,50,1,"NNW","MC MICHAELS",1,"NE","MC MICHAELS",41.0158,-75.4114,41.0108,-75.3855
201806,26,201806,26,757754,"ILLINOIS",2018,"June",0,0,0,0,37000,0,"EF1",3.88,75,3,"SE","CHANUTE AFB",1,"ESE","DILLSBURG",40.2725,-88.1022,40.3145,-88.0533
201804,10,201804,10,750534,"FLORIDA",2018,"April",0,0,0,0,NA,NA,"EF0",3.21,40,1,"NW","(FLL)FT LAUDRDL INTL",2,"E","(FLL)FT LAUDRDL INTL",26.08,-80.16,26.065,-80.111
201806,26,201806,26,757768,"KENTUCKY",2018,"June",0,0,0,0,50000,0,"EF0",1.86,150,1,"S","FRAZERTOWN",2,"SSE","PEWEE VLY",38.3022,-85.4994,38.2997,-85.4653
201806,1,201806,1,771191,"WYOMING",2018,"June",0,0,0,0,20000,0,"EF2",0.98,300,13,"E","TEN SLEEP",14,"E","TEN SLEEP",43.9988,-107.1501,44.0043,-107.1319
201811,30,201811,30,788401,"ARKANSAS",2018,"November",0,0,0,0,25000,0,"EF0",4.29,100,3,"SSW","DRIGGS",3,"ESE","DRIGGS",35.1929,-93.801,35.2205,-93.7329
201806,13,201806,13,768309,"ARKANSAS",2018,"June",0,0,0,0,5000,0,"EF0",1.02,20,1,"W","LITTLE DIXIE",1,"ESE","SAND HILL",35,-91.39,34.9928,-91.4057
201806,26,201806,26,757767,"KENTUCKY",2018,"June",0,0,0,0,5e+05,0,"EF1",1.66,150,1,"S","BALLARDSVILLE",2,"NE","O BANNON",38.3062,-85.5303,38.3029,-85.5
201806,1,201806,1,771193,"WYOMING",2018,"June",0,0,0,0,0,0,"EF2",1.03,300,21,"NW","MAYOWORTH",21,"NW","MAYOWORTH",44.0285,-107.1061,44.042,-107.1149
201806,1,201806,1,758572,"NEBRASKA",2018,"June",0,0,0,0,0,0,"EF0",0.01,40,1,"E","ORD",1,"E","ORD",41.6024,-98.905,41.6024,-98.905
201806,18,201806,18,765368,"MISSISSIPPI",2018,"June",0,0,0,0,75000,0,"EF0",0.67,25,1,"N","CAM",2,"N","CAM",31.5662,-90.3774,31.5758,-90.3765
201806,26,201806,26,770124,"MISSOURI",2018,"June",0,0,0,0,0,0,"EF1",2.48,200,2,"S","CHALK LEVEL",3,"ESE","CHALK LEVEL",38.0654,-93.8217,38.08,-93.78
201805,1,201805,1,743856,"KANSAS",2018,"May",0,0,0,0,NA,NA,"EF1",11.89,50,0,"SSE","OAK HILL",4,"WSW","BROUGHTON",39.2474,-97.3287,39.3049,-97.1192
201805,2,201805,2,743857,"KANSAS",2018,"May",0,0,0,0,NA,NA,"EF0",2.32,30,7,"SSW","BESTWALL",6,"WSW","IRVING",39.583,-96.7142,39.5962,-96.6742
201805,2,201805,2,743858,"KANSAS",2018,"May",0,0,0,0,NA,NA,"EF0",7.73,60,5,"NE","IRVING",3,"NE","FRANKFORT",39.6811,-96.5196,39.7297,-96.3886
201805,2,201805,2,743859,"KANSAS",2018,"May",0,0,0,0,0,0,"EF0",0.01,20,3,"WSW","HARTFORD",3,"WSW","HARTFORD",38.2829,-95.998,38.2829,-95.998
201806,26,201806,26,764643,"MISSOURI",2018,"June",0,0,0,0,0,0,"EF0",0.18,10,1,"NNE","MEMPHIS",1,"NNE","MEMPHIS",40.4791,-92.1659,40.4798,-92.1627
201806,30,201806,30,770385,"NEBRASKA",2018,"June",0,0,0,0,0,0,"EF0",0.45,50,3,"ESE","SACRAMENTO",4,"ESE","SACRAMENTO",40.3999,-99.2125,40.4037,-99.2055
201806,30,201806,30,770394,"NEBRASKA",2018,"June",0,0,0,0,0,0,"EF0",0.01,50,5,"SSW","SACRAMENTO",5,"SSW","SACRAMENTO",40.3624,-99.3105,40.3624,-99.3105
201806,19,201806,19,765843,"COLORADO",2018,"June",0,0,0,0,0,0,"EF0",0.74,30,3,"S","LA JUNTA",3,"S","LA JUNTA",37.9307,-103.5487,37.9319,-103.5487
201806,18,201806,18,769470,"NEW HAMPSHIRE",2018,"June",0,0,0,0,0,0,"EF0",0.2,20,3,"NW","LINCOLN",3,"NW","LINCOLN",44.08,-71.72,44.08,-71.72
201806,25,201806,25,757826,"KENTUCKY",2018,"June",0,0,0,0,0,0,"EF0",1.6,50,2,"E","BROADWAY",3,"E","BROADWAY",37.322,-86.2472,37.3203,-86.2166
201805,2,201805,2,744392,"KANSAS",2018,"May",0,0,0,0,0,0,"EF0",0.01,25,3,"WSW","LEBO",3,"WSW","LEBO",38.408,-95.91,38.408,-95.91
201807,8,201807,8,774208,"LOUISIANA",2018,"July",0,0,0,0,0,0,"EF0",0.09,10,7,"WNW","HACKBERRY",7,"WNW","HACKBERRY",30.02,-93.48,30.0207,-93.4786
201806,18,201806,18,769548,"NEW HAMPSHIRE",2018,"June",0,0,0,0,0,0,"EF0",9.45,25,2,"SW","BATH",4,"ESE","BENTON",44.15,-72,44.1,-71.83
201806,27,201806,27,770853,"WEST VIRGINIA",2018,"June",0,0,0,0,10000,0,"EF0",0.21,60,2,"S","BURNS CHAPEL",2,"SSE","BURNS CHAPEL",39.543,-79.875,39.541,-79.872
201805,27,201805,27,750153,"ILLINOIS",2018,"May",0,0,0,0,0,0,"EF0",0.81,25,3,"ENE","NEOGA",2,"E","NEOGA",39.3302,-88.395,39.3217,-88.4055
201806,20,201806,20,756013,"IOWA",2018,"June",0,0,0,0,0,0,"EF0",6.32,50,2,"SE","DELTA",2,"WSW","SIGNOR FLD ARPT",41.3082,-92.305,41.3686,-92.2197
201806,25,201806,25,757825,"KENTUCKY",2018,"June",0,0,0,0,3e+05,0,"EF1",0.6,100,0,"NNE","RENDER",1,"ENE","RENDER",37.3849,-86.9283,37.386,-86.9183
201804,15,201804,15,754398,"FLORIDA",2018,"April",0,0,0,0,4000,0,"EF1",0.88,60,3,"SW","TAVERNIER",2,"SSW","TAVERNIER",24.9879,-80.5511,24.9907,-80.5374
201804,27,201804,27,750574,"FLORIDA",2018,"April",0,0,0,0,NA,NA,"EF0",1.98,40,4,"WNW","CORAL SPGS",2,"NW","CORAL SPGS",26.298,-80.267,26.286,-80.238
201804,15,201804,15,754402,"FLORIDA",2018,"April",0,0,0,0,200,0,"EF0",0.23,20,1,"S","TAVERNIER",1,"S","TAVERNIER",25.0021,-80.5197,25.0053,-80.5194
201806,9,201806,9,765679,"INDIANA",2018,"June",0,0,0,0,0,0,"EF0",0.68,200,2,"N","MOONLIGHT BAY",2,"SSW","ANGOLA",41.6051,-85.0271,41.6084,-85.0147
201806,9,201806,9,765680,"INDIANA",2018,"June",0,0,0,0,0,0,"EF1",0.89,375,1,"SW","ANGOLA",1,"S","ANGOLA",41.6138,-85.0163,41.6182,-85.0002
201806,22,201806,22,770372,"TEXAS",2018,"June",0,0,0,0,0,0,"EF0",0.53,50,2,"W","WHEELER",1,"WSW","WHEELER",35.448,-100.299,35.446,-100.29
201806,19,201806,19,760387,"NEBRASKA",2018,"June",0,0,0,0,0,0,"EF0",0.26,35,3,"SSE","HUNTLEY",3,"SSE","HUNTLEY",40.172,-99.2619,40.1737,-99.2576
201806,22,201806,22,767292,"ALABAMA",2018,"June",0,0,0,0,0,0,"EF0",1.46,260,3,"ESE","INMANFIELD",3,"SE","UPSHAW",34.2415,-87.1344,34.2482,-87.1101
201805,1,201805,1,743853,"KANSAS",2018,"May",0,0,0,0,NA,NA,"EF0",5.29,125,8,"WNW","NEW TABOR",7,"NNW","NEW TABOR",39.9682,-97.6727,40.0155,-97.5941
201805,1,201805,1,743854,"KANSAS",2018,"May",0,0,0,0,NA,NA,"EF1",8.9,225,7,"ENE","GLASCO",2,"S","HUSCHER",39.4012,-97.7314,39.4862,-97.606
201805,1,201805,1,743855,"KANSAS",2018,"May",0,0,0,0,0,0,"EF0",7.79,30,4,"W","AURORA",4,"SW","ST JOSEPH",39.4491,-97.6107,39.4885,-97.4739
201805,1,201805,1,744228,"KANSAS",2018,"May",0,0,0,0,NA,NA,"EF1",8.13,200,7,"SW","CLIFTON",4,"N","MORGANVILLE",39.494,-97.348,39.5238,-97.2004
201806,1,201806,1,749050,"WYOMING",2018,"June",2,0,0,0,NA,0,"EF3",3.76,200,9,"W","(GCC)GILLETTE ARPT",5,"W","(GCC)GILLETTE ARPT",44.329,-105.711,44.352,-105.642
201806,21,201806,21,768141,"IDAHO",2018,"June",0,0,0,0,3000,0,"EF0",5.1,80,5,"NW","DARLINGTON",1,"NE","DARLINGTON",43.8712,-113.491,43.8302,-113.4058
201806,9,201806,9,755968,"IOWA",2018,"June",0,0,0,0,0,0,"EF1",0.1,20,4,"NE","MONTI",4,"NE","MONTI",42.4419,-91.6231,42.443,-91.6219
201805,2,201805,2,744393,"KANSAS",2018,"May",0,0,0,0,0,0,"EF0",0.01,25,3,"SSE","OLIVET",3,"SSE","OLIVET",38.436,-95.723,38.436,-95.723
201806,27,201806,27,771159,"PENNSYLVANIA",2018,"June",0,0,0,0,10000,0,"EF0",0.7,175,1,"NNE","WHITNEY",1,"WSW","HOSTETTER",40.257,-79.417,40.266,-79.411
201806,28,201806,28,765197,"SOUTH DAKOTA",2018,"June",0,0,0,0,NA,0,"EF3",3.59,900,10,"SSW","CAMP CROOK",7,"S","CAMP CROOK",45.4092,-104.0405,45.4475,-103.9904
201806,28,201806,28,765204,"SOUTH DAKOTA",2018,"June",0,0,0,0,NA,0,"EF2",2.3,100,4,"WNW","HARDING",5,"NW","HARDING",45.4259,-103.9053,45.4563,-103.8861
201809,20,201809,20,778701,"OHIO",2018,"September",0,0,0,0,125000,0,"EF1",2.48,25,3,"ENE","MIDDLEFIELD",3,"E","MDDLFLD GEAUGA CO AR",41.4814,-81.0206,41.4479,-81.0033
201807,4,201807,4,757387,"TEXAS",2018,"July",0,0,0,0,1000,0,"EF0",0.7,20,3,"NW","HUTTO",4,"WNW","HUTTO",30.5615,-97.5903,30.559,-97.6016
201809,19,201809,19,784952,"NEBRASKA",2018,"September",0,0,0,0,0,0,"EF0",0.01,200,5,"SW","PALISADE RICH ARPT",5,"SW","PALISADE RICH ARPT",40.243,-101.2862,40.2431,-101.2862
201811,1,201811,1,794773,"MISSOURI",2018,"November",0,0,0,0,0,0,"EF0",0.03,20,3,"SSE","IBERIA",3,"SSE","IBERIA",38.06,-92.29,38.0601,-92.2895
201807,9,201807,9,757656,"TEXAS",2018,"July",0,0,0,0,0,0,"EF0",0.25,30,6,"ENE","MILAM",6,"ENE","MILAM",31.4526,-93.7545,31.4538,-93.7505
201803,19,201803,19,740807,"GEORGIA",2018,"March",0,0,0,0,3e+05,NA,"EF1",1.02,400,4,"NNW","HOOPER",3,"SSW","STEADMAN",33.774,-85.3617,33.776,-85.3441
201809,2,201809,2,772550,"TEXAS",2018,"September",0,0,0,0,0,0,"EFU",0.05,30,4,"WSW","LUBBOCK AIRPARK",4,"W","LUBBOCK AIRPARK",33.47,-101.88,33.4707,-101.8798
201807,20,201807,20,777030,"INDIANA",2018,"July",0,0,0,0,30000,500,"EF1",0.6,30,1,"WSW","MOONSVILLE",0,"SSW","MOONSVILLE",40.1954,-85.6115,40.1985,-85.6009
201807,4,201807,4,757822,"FLORIDA",2018,"July",0,0,0,0,NA,0,"EF0",0.99,75,1,"N","TAVARES",1,"NW","TAVARES",28.8173,-81.7224,28.8104,-81.7368
201803,19,201803,19,740823,"GEORGIA",2018,"March",0,0,0,0,750000,NA,"EF2",0.53,315,3,"SE","CAMPBELLTON",3,"ESE","CAMPBELLTON",33.6226,-84.6252,33.6267,-84.6176
201803,17,201803,17,740791,"GEORGIA",2018,"March",0,0,0,0,5e+05,NA,"EF1",5.06,630,6,"NNW","CLEVELAND WHITE ARPT",2,"NNE","CLEVELAND WHITE ARPT",34.7903,-83.784,34.7402,-83.719
201807,13,201807,13,776283,"KANSAS",2018,"July",0,0,0,0,0,0,"EF0",2.9,50,16,"SSW","SYRACUSE",18,"SSW","SYRACUSE",37.7853,-101.9059,37.7568,-101.9251
201807,30,201807,30,773564,"SOUTH DAKOTA",2018,"July",0,0,0,0,0,0,"EF0",0.11,25,3,"NE","PUMPKIN CENTER",3,"NE","PUMPKIN CENTER",43.5812,-97.047,43.5819,-97.0451
201803,19,201803,19,740815,"GEORGIA",2018,"March",2,0,0,0,3e+05,NA,"EF1",1.39,500,1,"NW","BUCHANAN",1,"SW","BUCHANAN",33.8115,-85.1924,33.7916,-85.1888
201807,30,201807,30,773566,"SOUTH DAKOTA",2018,"July",0,0,0,0,0,0,"EF0",0.1,10,5,"SW","ELLIS",5,"SW","ELLIS",43.51,-96.9,43.5104,-96.8981
201807,20,201807,20,758170,"WISCONSIN",2018,"July",0,0,0,0,0,0,"EF0",0.08,10,1,"NW","SILVER LAKE",1,"NW","SILVER LAKE",44.0624,-89.2517,44.0621,-89.2533
201807,26,201807,26,765558,"WYOMING",2018,"July",0,0,0,0,0,0,"EF0",0.23,20,1,"E","BAR NUNN",1,"E","BAR NUNN",42.9,-106.32,42.8974,-106.3173
201807,31,201807,31,771110,"KENTUCKY",2018,"July",0,0,0,0,0,0,"EF0",1.04,20,8,"SW","MONT",7,"SW","MONT",36.8742,-88.1665,36.8814,-88.1501
201809,3,201809,3,785033,"ILLINOIS",2018,"September",0,0,0,0,10000,0,"EF0",1.71,75,1,"N","BERWYN",2,"SSW","KEDZIE",41.8693,-87.7457,41.877,-87.7141
201809,4,201809,4,783374,"MINNESOTA",2018,"September",0,0,0,0,2000,0,"EF1",0.2,50,2,"NNE","RUSHFORD VLG",2,"NNE","RUSHFORD VLG",43.8443,-91.7903,43.8468,-91.7883
201807,20,201807,20,771898,"INDIANA",2018,"July",0,0,0,0,0,0,"EF0",0.5,50,1,"SSE","LAKE OF THE WOODS",1,"SE","LAKE OF THE WOODS",41.3823,-86.2197,41.3874,-86.2129
201807,31,201807,31,773193,"OHIO",2018,"July",0,0,0,0,150000,0,"EF1",6.78,25,3,"WSW","BOOTH",0,"E","PT PLACE",41.6219,-83.4714,41.7201,-83.4714
201807,31,201807,31,773237,"OHIO",2018,"July",0,0,0,0,25000,0,"EF0",0.62,20,2,"ESE","OWENS",2,"E","OWENS",40.513,-83.1153,40.5201,-83.1082
201807,20,201807,20,771902,"INDIANA",2018,"July",0,0,0,0,0,0,"EF0",0.8,25,3,"SW","LINCOLNVILLE",2,"SW","LINCOLNVILLE",40.7281,-85.718,40.7337,-85.7047
201809,20,201809,20,778688,"OHIO",2018,"September",0,0,0,0,75000,0,"EF1",3.18,25,2,"SSW","HUNTSBURG",2,"ENE","MDDLFLD GEAUGA CO AR",41.5017,-81.068,41.4599,-81.0422
201807,19,201807,19,758950,"MINNESOTA",2018,"July",0,0,0,0,0,0,"EF0",0.21,10,2,"WNW","CEYLON",2,"WNW","CEYLON",43.54,-94.67,43.542,-94.6732
201809,9,201809,9,773512,"NEW MEXICO",2018,"September",0,0,0,0,0,0,"EF0",0.2,50,6,"NNW","GLADSTONE",6,"N","GLADSTONE",36.38,-103.99,36.3788,-103.9867
201807,22,201807,22,760872,"PENNSYLVANIA",2018,"July",0,0,0,0,NA,NA,"EF0",0.81,20,1,"NE","SAEGERSVILLE",1,"N","SAEGERSVILLE",40.7074,-75.6665,40.7151,-75.6781
201807,9,201807,9,770409,"MONTANA",2018,"July",0,0,0,0,0,0,"EF1",2.1,250,1,"S","PLENTYWOOD SHRWD ARP",3,"SE","PLENTYWOOD SHRWD ARP",48.7702,-104.5307,48.7501,-104.4963
201805,13,201805,13,745435,"PENNSYLVANIA",2018,"May",0,0,0,0,0,0,"EF1",0.29,100,1,"NNE","KANTNER",1,"NE","KANTNER",40.1164,-78.9219,40.1151,-78.9167
201805,11,201805,11,745874,"NEVADA",2018,"May",0,0,0,0,0,0,"EF0",0.01,25,8,"SSW","IRON PT",8,"SSW","IRON PT",40.84,-117.34,40.84,-117.34
201805,11,201805,11,745875,"NEVADA",2018,"May",0,0,0,0,0,0,"EF0",0.01,15,9,"NNE","EGLON SIDING",9,"NNE","EGLON SIDING",41.15,-117.52,41.15,-117.52
201807,27,201807,27,777213,"GEORGIA",2018,"July",0,0,0,0,NA,0,"EF1",2.35,100,3,"ENE","SAVANNAH",4,"E","THUNDERBOLT",32.0644,-81.0287,32.0379,-81.0053
201805,19,201805,19,753487,"VIRGINIA",2018,"May",0,0,0,0,25000,NA,"EF1",1,100,4,"SSW","BEDFORD CITY",3,"SSW","BEDFORD CITY",37.2779,-79.5621,37.2926,-79.5593
201805,28,201805,28,754010,"WYOMING",2018,"May",0,0,0,0,0,0,"EF0",3.45,25,2,"NE","GRANGER",3,"WSW","WESTVACO",41.5959,-109.9419,41.6086,-109.8652
201805,13,201805,13,745434,"PENNSYLVANIA",2018,"May",0,0,0,0,50000,0,"EF1",0.54,100,1,"WNW","GRAY",1,"WNW","GRAY",40.1377,-79.1034,40.1336,-79.0948
201805,22,201805,22,751578,"NEVADA",2018,"May",0,0,0,0,0,0,"EF0",0.01,10,5,"SSE","PATSVILLE",5,"SSE","PATSVILLE",41.73,-115.92,41.73,-115.92
201805,21,201805,21,746996,"OHIO",2018,"May",0,0,0,0,10000,0,"EF0",1.85,75,0,"WNW","BARDWELL",1,"S","UNION PLAINS",39.053,-83.9283,39.0604,-83.8951
201805,1,201805,1,761727,"NEBRASKA",2018,"May",0,0,0,0,NA,NA,"EF0",0.25,75,1,"WSW","KRIDER",1,"WSW","KRIDER",40.07,-96.77,40.07,-96.77
201805,28,201805,28,754012,"WYOMING",2018,"May",0,0,0,0,0,0,"EF0",0.49,20,9,"ESE","SOUTH PASS",9,"ESE","SOUTH PASS",42.3367,-108.7514,42.3314,-108.758
201812,1,201812,1,796756,"MISSOURI",2018,"December",0,0,1,0,250000,0,"EF1",0.49,50,2,"S","AURORA",1,"S","AURORA",36.9432,-93.7216,36.95,-93.7189
201805,3,201805,3,759729,"NEW YORK",2018,"May",0,0,0,0,20000,0,"EF1",1.11,100,3,"ENE","POTTER",3,"N","YATESVILLE",42.7139,-77.1529,42.7107,-77.1315
